zipcode,city,state,country
54433,Gilman,WI,US
54434,Jump River,WI,US
54435,Gleason,WI,US
54436,Granton,WI,US
54437,Greenwood,WI,US
54439,Hannibal,WI,US
54440,Hatley,WI,US
54441,Hewitt,WI,US
54442,Irma,WI,US
54443,Junction City,WI,US
54446,Loyal,WI,US
54447,Lublin,WI,US
54448,Marathon,WI,US
54449,Marshfield,WI,US
54450,Mattoon,WI,US
54451,Medford,WI,US
54452,Merrill,WI,US
54454,Milladore,WI,US
54455,Mosinee,WI,US
54456,Neillsville,WI,US
54457,Nekoosa,WI,US
54458,Nelsonville,WI,US
54459,Ogema,WI,US
54460,Owen,WI,US
54462,Pearson,WI,US
54463,Pelican Lake,WI,US
54464,Phlox,WI,US
54465,Pickerel,WI,US
54466,Pittsville,WI,US
54467,Plover,WI,US
54469,Port Edwards,WI,US
54470,Rib Lake,WI,US
54471,Ringle,WI,US
54472,Marshfield,WI,US
54473,Rosholt,WI,US
54474,Rothschild,WI,US
54475,Rudolph,WI,US
54476,Schofield,WI,US
54479,Spencer,WI,US
54480,Stetsonville,WI,US
54481,Stevens Point,WI,US
54482,Stevens Point,WI,US
54484,Stratford,WI,US
54485,Summit Lake,WI,US
54486,Tigerton,WI,US
54487,Tomahawk,WI,US
54488,Unity,WI,US
54489,Vesper,WI,US
54490,Westboro,WI,US
54491,White Lake,WI,US
54492,Stevens Point,WI,US
54493,Willard,WI,US
54494,Wisconsin Rapids,WI,US
54495,Wisconsin Rapids,WI,US
54498,Withee,WI,US
54499,Wittenberg,WI,US
54501,Rhinelander,WI,US
54511,Argonne,WI,US
54512,Boulder Junction,WI,US
54513,Brantwood,WI,US
54514,Butternut,WI,US
54515,Catawba,WI,US
54517,Clam Lake,WI,US
54519,Conover,WI,US
54520,Crandon,WI,US
54521,Eagle River,WI,US
54524,Fifield,WI,US
54525,Gile,WI,US
54526,Glen Flora,WI,US
54527,Glidden,WI,US
54529,Harshaw,WI,US
54530,Hawkins,WI,US
54531,Hazelhurst,WI,US
54532,Heafford Junction,WI,US
54534,Hurley,WI,US
54536,Iron Belt,WI,US
54537,Kennan,WI,US
54538,Lac Du Flambeau,WI,US
54539,Lake Tomahawk,WI,US
54540,Land O Lakes,WI,US
54541,Laona,WI,US
54542,Long Lake,WI,US
54543,Mc Naughton,WI,US
54545,Manitowish Waters,WI,US
54546,Mellen,WI,US
54547,Mercer,WI,US
54548,Minocqua,WI,US
54550,Montreal,WI,US
54552,Park Falls,WI,US
54554,Phelps,WI,US
54555,Phillips,WI,US
54556,Prentice,WI,US
54557,Presque Isle,WI,US
54558,Saint Germain,WI,US
54559,Saxon,WI,US
54560,Sayner,WI,US
54561,Star Lake,WI,US
54562,Three Lakes,WI,US
54563,Tony,WI,US
54564,Tripoli,WI,US
54565,Upson,WI,US
54566,Wabeno,WI,US
54568,Woodruff,WI,US
54601,La Crosse,WI,US
54602,La Crosse,WI,US
54603,La Crosse,WI,US
54610,Alma,WI,US
54611,Alma Center,WI,US
54612,Arcadia,WI,US
54613,Arkdale,WI,US
54614,Bangor,WI,US
54615,Black River Falls,WI,US
54616,Blair,WI,US
54618,Camp Douglas,WI,US
54619,Cashton,WI,US
54620,Cataract,WI,US
54621,Chaseburg,WI,US
54622,Cochrane,WI,US
54623,Coon Valley,WI,US
54624,De Soto,WI,US
54625,Dodge,WI,US
54626,Eastman,WI,US
54627,Ettrick,WI,US
54628,Ferryville,WI,US
54629,Fountain City,WI,US
54630,Galesville,WI,US
54631,Gays Mills,WI,US
54632,Genoa,WI,US
54634,Hillsboro,WI,US
54635,Hixton,WI,US
54636,Holmen,WI,US
54637,Hustler,WI,US
54638,Kendall,WI,US
54639,La Farge,WI,US
54640,Lynxville,WI,US
54641,Mather,WI,US
54642,Melrose,WI,US
54643,Millston,WI,US
54644,Mindoro,WI,US
54645,Mount Sterling,WI,US
54646,Necedah,WI,US
54648,Norwalk,WI,US
54649,Oakdale,WI,US
54650,Onalaska,WI,US
54651,Ontario,WI,US
54652,Readstown,WI,US
54653,Rockland,WI,US
54654,Seneca,WI,US
54655,Soldiers Grove,WI,US
54656,Sparta,WI,US
54657,Steuben,WI,US
54658,Stoddard,WI,US
54659,Taylor,WI,US
54660,Tomah,WI,US
54661,Trempealeau,WI,US
54662,Tunnel City,WI,US
54664,Viola,WI,US
54665,Viroqua,WI,US
54666,Warrens,WI,US
54667,Westby,WI,US
54669,West Salem,WI,US
54670,Wilton,WI,US
54701,Eau Claire,WI,US
54702,Eau Claire,WI,US
54703,Eau Claire,WI,US
54720,Altoona,WI,US
54721,Arkansaw,WI,US
54722,Augusta,WI,US
54723,Bay City,WI,US
54724,Bloomer,WI,US
54725,Boyceville,WI,US
54726,Boyd,WI,US
54727,Cadott,WI,US
54728,Chetek,WI,US
54729,Chippewa Falls,WI,US
54730,Colfax,WI,US
54731,Conrath,WI,US
54732,Cornell,WI,US
54733,Dallas,WI,US
54734,Downing,WI,US
54735,Downsville,WI,US
54736,Durand,WI,US
54737,Eau Galle,WI,US
54738,Eleva,WI,US
54739,Elk Mound,WI,US
54740,Elmwood,WI,US
54741,Fairchild,WI,US
54742,Fall Creek,WI,US
54743,Gilmanton,WI,US
54745,Holcombe,WI,US
54746,Humbird,WI,US
54747,Independence,WI,US
54748,Jim Falls,WI,US
54749,Knapp,WI,US
54750,Maiden Rock,WI,US
54751,Menomonie,WI,US
54754,Merrillan,WI,US
54755,Mondovi,WI,US
54756,Nelson,WI,US
54757,New Auburn,WI,US
54758,Osseo,WI,US
54759,Pepin,WI,US
54760,Pigeon Falls,WI,US
54761,Plum City,WI,US
54762,Prairie Farm,WI,US
54763,Ridgeland,WI,US
54764,Rock Falls,WI,US
54765,Sand Creek,WI,US
54766,Sheldon,WI,US
54767,Spring Valley,WI,US
54768,Stanley,WI,US
54769,Stockholm,WI,US
54770,Strum,WI,US
54771,Thorp,WI,US
54772,Wheeler,WI,US
54773,Whitehall,WI,US
54774,Chippewa Falls,WI,US
54801,Spooner,WI,US
54805,Almena,WI,US
54806,Ashland,WI,US
54810,Balsam Lake,WI,US
54812,Barron,WI,US
54813,Barronett,WI,US
54814,Bayfield,WI,US
54816,Benoit,WI,US
54817,Birchwood,WI,US
54818,Brill,WI,US
54819,Bruce,WI,US
54820,Brule,WI,US
54821,Cable,WI,US
54822,Cameron,WI,US
54824,Centuria,WI,US
54826,Comstock,WI,US
54827,Cornucopia,WI,US
54828,Couderay,WI,US
54829,Cumberland,WI,US
54830,Danbury,WI,US
54832,Drummond,WI,US
54834,Edgewater,WI,US
54835,Exeland,WI,US
54836,Foxboro,WI,US
54837,Frederic,WI,US
54838,Gordon,WI,US
54839,Grand View,WI,US
54840,Grantsburg,WI,US
54841,Haugen,WI,US
54842,Hawthorne,WI,US
54843,Hayward,WI,US
54844,Herbster,WI,US
54845,Hertel,WI,US
54846,High Bridge,WI,US
54847,Iron River,WI,US
54848,Ladysmith,WI,US
54849,Lake Nebagamon,WI,US
54850,La Pointe,WI,US
54853,Luck,WI,US
54854,Maple,WI,US
54855,Marengo,WI,US
54856,Mason,WI,US
54857,Mikana,WI,US
54858,Milltown,WI,US
54859,Minong,WI,US
54861,Odanah,WI,US
54862,Ojibwa,WI,US
54864,Poplar,WI,US
54865,Port Wing,WI,US
54867,Radisson,WI,US
54868,Rice Lake,WI,US
54870,Sarona,WI,US
54871,Shell Lake,WI,US
54872,Siren,WI,US
54873,Solon Springs,WI,US
54874,South Range,WI,US
54875,Springbrook,WI,US
54876,Stone Lake,WI,US
54880,Superior,WI,US
54888,Trego,WI,US
54889,Turtle Lake,WI,US
54890,Wascott,WI,US
54891,Washburn,WI,US
54893,Webster,WI,US
54895,Weyerhaeuser,WI,US
54896,Winter,WI,US
54901,Oshkosh,WI,US
54902,Oshkosh,WI,US
54903,Oshkosh,WI,US
54904,Oshkosh,WI,US
54906,Oshkosh,WI,US
54909,Almond,WI,US
54911,Appleton,WI,US
54912,Appleton,WI,US
54913,Appleton,WI,US
54914,Appleton,WI,US
54915,Appleton,WI,US
54919,Appleton,WI,US
54921,Bancroft,WI,US
54922,Bear Creek,WI,US
54923,Berlin,WI,US
54926,Big Falls,WI,US
54927,Butte Des Morts,WI,US
54928,Caroline,WI,US
54929,Clintonville,WI,US
54930,Coloma,WI,US
54931,Dale,WI,US
54932,Eldorado,WI,US
54933,Embarrass,WI,US
54934,Eureka,WI,US
54935,Fond Du Lac,WI,US
54936,Fond Du Lac,WI,US
54937,Fond Du Lac,WI,US
54940,Fremont,WI,US
54941,Green Lake,WI,US
54942,Greenville,WI,US
54943,Hancock,WI,US
54944,Hortonville,WI,US
54945,Iola,WI,US
54946,King,WI,US
54947,Larsen,WI,US
54948,Leopolis,WI,US
54949,Manawa,WI,US
54950,Marion,WI,US
54952,Menasha,WI,US
54956,Neenah,WI,US
54957,Neenah,WI,US
54960,Neshkoro,WI,US
54961,New London,WI,US
54962,Ogdensburg,WI,US
54963,Omro,WI,US
54964,Pickett,WI,US
54965,Pine River,WI,US
54966,Plainfield,WI,US
54967,Poy Sippi,WI,US
54968,Princeton,WI,US
54969,Readfield,WI,US
54970,Redgranite,WI,US
54971,Ripon,WI,US
54974,Rosendale,WI,US
54976,Saxeville,WI,US
54977,Scandinavia,WI,US
54978,Tilleda,WI,US
54979,Van Dyne,WI,US
54980,Waukau,WI,US
54981,Waupaca,WI,US
54982,Wautoma,WI,US
54983,Weyauwega,WI,US
54984,Wild Rose,WI,US
54985,Winnebago,WI,US
54986,Winneconne,WI,US
54990,Iola,WI,US
55001,Afton,MN,US
55002,Almelund,MN,US
55003,Bayport,MN,US
55005,Bethel,MN,US
55006,Braham,MN,US
55007,Brook Park,MN,US
55008,Cambridge,MN,US
55009,Cannon Falls,MN,US
55010,Castle Rock,MN,US
55011,Cedar,MN,US
55012,Center City,MN,US
55013,Chisago City,MN,US
55014,Circle Pines,MN,US
55016,Cottage Grove,MN,US
55017,Dalbo,MN,US
55018,Dennison,MN,US
55019,Dundas,MN,US
55020,Elko New Market,MN,US
55021,Faribault,MN,US
55024,Farmington,MN,US
55025,Forest Lake,MN,US
55026,Frontenac,MN,US
55027,Goodhue,MN,US
55029,Grandy,MN,US
55030,Grasston,MN,US
55031,Hampton,MN,US
55032,Harris,MN,US
55033,Hastings,MN,US
55036,Henriette,MN,US
55037,Hinckley,MN,US
55038,Hugo,MN,US
55040,Isanti,MN,US
55041,Lake City,MN,US
55042,Lake Elmo,MN,US
55043,Lakeland,MN,US
55044,Lakeville,MN,US
55045,Lindstrom,MN,US
55046,Lonsdale,MN,US
55047,Marine On Saint Croix,MN,US
55049,Medford,MN,US
55051,Mora,MN,US
55052,Morristown,MN,US
55053,Nerstrand,MN,US
55054,Elko New Market,MN,US
55055,Newport,MN,US
55056,North Branch,MN,US
55057,Northfield,MN,US
55060,Owatonna,MN,US
55063,Pine City,MN,US
55065,Randolph,MN,US
55066,Red Wing,MN,US
55067,Rock Creek,MN,US
55068,Rosemount,MN,US
55069,Rush City,MN,US
55070,Saint Francis,MN,US
55071,Saint Paul Park,MN,US
55072,Sandstone,MN,US
55073,Scandia,MN,US
55074,Shafer,MN,US
55075,South Saint Paul,MN,US
55076,Inver Grove Heights,MN,US
55077,Inver Grove Heights,MN,US
55078,Stacy,MN,US
55079,Stacy,MN,US
55080,Stanchfield,MN,US
55082,Stillwater,MN,US
55083,Stillwater,MN,US
55084,Taylors Falls,MN,US
55085,Vermillion,MN,US
55087,Warsaw,MN,US
55088,Webster,MN,US
55089,Welch,MN,US
55090,Willernie,MN,US
55092,Wyoming,MN,US
55101,Saint Paul,MN,US
55102,Saint Paul,MN,US
55103,Saint Paul,MN,US
55104,Saint Paul,MN,US
55105,Saint Paul,MN,US
55106,Saint Paul,MN,US
55107,Saint Paul,MN,US
55108,Saint Paul,MN,US
55109,Saint Paul,MN,US
55110,Saint Paul,MN,US
55111,Saint Paul,MN,US
55112,Saint Paul,MN,US
55113,Saint Paul,MN,US
55114,Saint Paul,MN,US
55115,Saint Paul,MN,US
55116,Saint Paul,MN,US
55117,Saint Paul,MN,US
55118,Saint Paul,MN,US
55119,Saint Paul,MN,US
55120,Saint Paul,MN,US
55121,Saint Paul,MN,US
55122,Saint Paul,MN,US
55123,Saint Paul,MN,US
55124,Saint Paul,MN,US
55125,Saint Paul,MN,US
55126,Saint Paul,MN,US
55127,Saint Paul,MN,US
55128,Saint Paul,MN,US
55129,Saint Paul,MN,US
55130,Saint Paul,MN,US
55131,Saint Paul,MN,US
55133,Saint Paul,MN,US
55144,Saint Paul,MN,US
55145,Saint Paul,MN,US
55146,Saint Paul,MN,US
55150,Mendota,MN,US
55155,Saint Paul,MN,US
55161,Saint Paul,MN,US
55164,Saint Paul,MN,US
55165,Saint Paul,MN,US
55166,Saint Paul,MN,US
55168,Saint Paul,MN,US
55169,Saint Paul,MN,US
55170,Saint Paul,MN,US
55171,Saint Paul,MN,US
55172,Saint Paul,MN,US
55175,Saint Paul,MN,US
55177,Saint Paul,MN,US
55187,Saint Paul,MN,US
55188,Saint Paul,MN,US
55191,Saint Paul,MN,US
55301,Albertville,MN,US
55302,Annandale,MN,US
55303,Anoka,MN,US
55304,Andover,MN,US
55305,Hopkins,MN,US
55306,Burnsville,MN,US
55307,Arlington,MN,US
55308,Becker,MN,US
55309,Big Lake,MN,US
55310,Bird Island,MN,US
55311,Maple Grove,MN,US
55312,Brownton,MN,US
55313,Buffalo,MN,US
55314,Buffalo Lake,MN,US
55315,Carver,MN,US
55316,Champlin,MN,US
55317,Chanhassen,MN,US
55318,Chaska,MN,US
55319,Clear Lake,MN,US
55320,Clearwater,MN,US
55321,Cokato,MN,US
55322,Cologne,MN,US
55323,Crystal Bay,MN,US
55324,Darwin,MN,US
55325,Dassel,MN,US
55327,Dayton,MN,US
55328,Delano,MN,US
55329,Eden Valley,MN,US
55330,Elk River,MN,US
55331,Excelsior,MN,US
55332,Fairfax,MN,US
55333,Franklin,MN,US
55334,Gaylord,MN,US
55335,Gibbon,MN,US
55336,Glencoe,MN,US
55337,Burnsville,MN,US
55338,Green Isle,MN,US
55339,Hamburg,MN,US
55340,Hamel,MN,US
55341,Hanover,MN,US
55342,Hector,MN,US
55343,Hopkins,MN,US
55344,Eden Prairie,MN,US
55345,Minnetonka,MN,US
55346,Eden Prairie,MN,US
55347,Eden Prairie,MN,US
55348,Maple Plain,MN,US
55349,Howard Lake,MN,US
55350,Hutchinson,MN,US
55352,Jordan,MN,US
55353,Kimball,MN,US
55354,Lester Prairie,MN,US
55355,Litchfield,MN,US
55356,Long Lake,MN,US
55357,Loretto,MN,US
55358,Maple Lake,MN,US
55359,Maple Plain,MN,US
55360,Mayer,MN,US
55361,Minnetonka Beach,MN,US
55362,Monticello,MN,US
55363,Montrose,MN,US
55364,Mound,MN,US
55365,Monticello,MN,US
55366,New Auburn,MN,US
55367,New Germany,MN,US
55368,Norwood Young America,MN,US
55369,Osseo,MN,US
55370,Plato,MN,US
55371,Princeton,MN,US
55372,Prior Lake,MN,US
55373,Rockford,MN,US
55374,Rogers,MN,US
55375,Saint Bonifacius,MN,US
55376,Saint Michael,MN,US
55377,Santiago,MN,US
55378,Savage,MN,US
55379,Shakopee,MN,US
55380,Silver Creek,MN,US
55381,Silver Lake,MN,US
55382,South Haven,MN,US
55383,Norwood,MN,US
55384,Spring Park,MN,US
55385,Stewart,MN,US
55386,Victoria,MN,US
55387,Waconia,MN,US
55388,Watertown,MN,US
55389,Watkins,MN,US
55390,Waverly,MN,US
55391,Wayzata,MN,US
55392,Navarre,MN,US
55393,Maple Plain,MN,US
55394,Young America,MN,US
55395,Winsted,MN,US
55396,Winthrop,MN,US
55397,Young America,MN,US
55398,Zimmerman,MN,US
55399,Young America,MN,US
55401,Minneapolis,MN,US
55402,Minneapolis,MN,US
55403,Minneapolis,MN,US
55404,Minneapolis,MN,US
55405,Minneapolis,MN,US
55406,Minneapolis,MN,US
55407,Minneapolis,MN,US
55408,Minneapolis,MN,US
55409,Minneapolis,MN,US
55410,Minneapolis,MN,US
55411,Minneapolis,MN,US
55412,Minneapolis,MN,US
55413,Minneapolis,MN,US
55414,Minneapolis,MN,US
55415,Minneapolis,MN,US
55416,Minneapolis,MN,US
55417,Minneapolis,MN,US
55418,Minneapolis,MN,US
55419,Minneapolis,MN,US
55420,Minneapolis,MN,US
55421,Minneapolis,MN,US
55422,Minneapolis,MN,US
55423,Minneapolis,MN,US
55424,Minneapolis,MN,US
55425,Minneapolis,MN,US
55426,Minneapolis,MN,US
55427,Minneapolis,MN,US
55428,Minneapolis,MN,US
55429,Minneapolis,MN,US
55430,Minneapolis,MN,US
55431,Minneapolis,MN,US
55432,Minneapolis,MN,US
55433,Minneapolis,MN,US
55434,Minneapolis,MN,US
55435,Minneapolis,MN,US
55436,Minneapolis,MN,US
55437,Minneapolis,MN,US
55438,Minneapolis,MN,US
55439,Minneapolis,MN,US
55440,Minneapolis,MN,US
55441,Minneapolis,MN,US
55442,Minneapolis,MN,US
55443,Minneapolis,MN,US
55444,Minneapolis,MN,US
55445,Minneapolis,MN,US
55446,Minneapolis,MN,US
55447,Minneapolis,MN,US
55448,Minneapolis,MN,US
55449,Minneapolis,MN,US
55450,Minneapolis,MN,US
55454,Minneapolis,MN,US
55455,Minneapolis,MN,US
55458,Minneapolis,MN,US
55459,Minneapolis,MN,US
55460,Minneapolis,MN,US
55467,Minneapolis,MN,US
55468,Minneapolis,MN,US
55470,Minneapolis,MN,US
55472,Minneapolis,MN,US
55473,Minneapolis,MN,US
55474,Minneapolis,MN,US
55478,Minneapolis,MN,US
55479,Minneapolis,MN,US
55480,Minneapolis,MN,US
55483,Minneapolis,MN,US
55484,Minneapolis,MN,US
55485,Minneapolis,MN,US
55486,Minneapolis,MN,US
55487,Minneapolis,MN,US
55488,Minneapolis,MN,US
55550,Young America,MN,US
55551,Young America,MN,US
55552,Young America,MN,US
55553,Young America,MN,US
55554,Norwood,MN,US
55555,Young America,MN,US
55556,Young America,MN,US
55557,Young America,MN,US
55558,Young America,MN,US
55559,Young America,MN,US
55560,Young America,MN,US
55561,Monticello,MN,US
55562,Young America,MN,US
55563,Monticello,MN,US
55564,Young America,MN,US
55565,Monticello,MN,US
55566,Young America,MN,US
55567,Young America,MN,US
55568,Young America,MN,US
55569,Osseo,MN,US
55570,Maple Plain,MN,US
55571,Maple Plain,MN,US
55572,Rockford,MN,US
55573,Young America,MN,US
55574,Maple Plain,MN,US
55575,Howard Lake,MN,US
55576,Maple Plain,MN,US
55577,Rockford,MN,US
55578,Maple Plain,MN,US
55579,Maple Plain,MN,US
55580,Monticello,MN,US
55581,Monticello,MN,US
55582,Monticello,MN,US
55583,Norwood,MN,US
55584,Monticello,MN,US
55585,Monticello,MN,US
55586,Monticello,MN,US
55587,Monticello,MN,US
55588,Monticello,MN,US
55589,Monticello,MN,US
55590,Monticello,MN,US
55591,Monticello,MN,US
55592,Maple Plain,MN,US
55593,Maple Plain,MN,US
55594,Young America,MN,US
55595,Loretto,MN,US
55596,Loretto,MN,US
55597,Loretto,MN,US
55598,Loretto,MN,US
55599,Loretto,MN,US
55601,Beaver Bay,MN,US
55602,Brimson,MN,US
55603,Finland,MN,US
55604,Grand Marais,MN,US
55605,Grand Portage,MN,US
55606,Hovland,MN,US
55607,Isabella,MN,US
55609,Knife River,MN,US
55612,Lutsen,MN,US
55613,Schroeder,MN,US
55614,Silver Bay,MN,US
55615,Tofte,MN,US
55616,Two Harbors,MN,US
55701,Adolph,MN,US
55702,Alborn,MN,US
55703,Angora,MN,US
55704,Askov,MN,US
55705,Aurora,MN,US
55706,Babbitt,MN,US
55707,Barnum,MN,US
55708,Biwabik,MN,US
55709,Bovey,MN,US
55710,Britt,MN,US
55711,Brookston,MN,US
55712,Bruno,MN,US
55713,Buhl,MN,US
55716,Calumet,MN,US
55717,Canyon,MN,US
55718,Carlton,MN,US
55719,Chisholm,MN,US
55720,Cloquet,MN,US
55721,Cohasset,MN,US
55722,Coleraine,MN,US
55723,Cook,MN,US
55724,Cotton,MN,US
55725,Crane Lake,MN,US
55726,Cromwell,MN,US
55730,Grand Rapids,MN,US
55731,Ely,MN,US
55732,Embarrass,MN,US
55733,Esko,MN,US
55734,Eveleth,MN,US
55735,Finlayson,MN,US
55736,Floodwood,MN,US
55738,Forbes,MN,US
55741,Gilbert,MN,US
55742,Goodland,MN,US
55744,Grand Rapids,MN,US
55745,Grand Rapids,MN,US
55746,Hibbing,MN,US
55747,Hibbing,MN,US
55748,Hill City,MN,US
55749,Holyoke,MN,US
55750,Hoyt Lakes,MN,US
55751,Iron,MN,US
55752,Jacobson,MN,US
55753,Keewatin,MN,US
55756,Kerrick,MN,US
55757,Kettle River,MN,US
55758,Kinney,MN,US
55760,Mcgregor,MN,US
55763,Makinen,MN,US
55764,Marble,MN,US
55765,Meadowlands,MN,US
55766,Melrude,MN,US
55767,Moose Lake,MN,US
55768,Mountain Iron,MN,US
55769,Nashwauk,MN,US
55771,Orr,MN,US
55772,Nett Lake,MN,US
55775,Pengilly,MN,US
55777,Virginia,MN,US
55779,Saginaw,MN,US
55780,Sawyer,MN,US
55781,Side Lake,MN,US
55782,Soudan,MN,US
55783,Sturgeon Lake,MN,US
55784,Swan River,MN,US
55785,Swatara,MN,US
55786,Taconite,MN,US
55787,Tamarack,MN,US
55790,Tower,MN,US
55791,Twig,MN,US
55792,Virginia,MN,US
55793,Warba,MN,US
55795,Willow River,MN,US
55796,Winton,MN,US
55797,Wrenshall,MN,US
55798,Wright,MN,US
55801,Duluth,MN,US
55802,Duluth,MN,US
55803,Duluth,MN,US
55804,Duluth,MN,US
55805,Duluth,MN,US
55806,Duluth,MN,US
55807,Duluth,MN,US
55808,Duluth,MN,US
55810,Duluth,MN,US
55811,Duluth,MN,US
55812,Duluth,MN,US
55814,Duluth,MN,US
55815,Duluth,MN,US
55816,Duluth,MN,US
55901,Rochester,MN,US
55902,Rochester,MN,US
55903,Rochester,MN,US
55904,Rochester,MN,US
55905,Rochester,MN,US
55906,Rochester,MN,US
55909,Adams,MN,US
55910,Altura,MN,US
55912,Austin,MN,US
55917,Blooming Prairie,MN,US
55918,Brownsdale,MN,US
55919,Brownsville,MN,US
55920,Byron,MN,US
55921,Caledonia,MN,US
55922,Canton,MN,US
55923,Chatfield,MN,US
55924,Claremont,MN,US
55925,Dakota,MN,US
55926,Dexter,MN,US
55927,Dodge Center,MN,US
55929,Dover,MN,US
55931,Eitzen,MN,US
55932,Elgin,MN,US
55933,Elkton,MN,US
55934,Eyota,MN,US
55935,Fountain,MN,US
55936,Grand Meadow,MN,US
55939,Harmony,MN,US
55940,Hayfield,MN,US
55941,Hokah,MN,US
55942,Homer,MN,US
55943,Houston,MN,US
55944,Kasson,MN,US
55945,Kellogg,MN,US
55946,Kenyon,MN,US
55947,La Crescent,MN,US
55949,Lanesboro,MN,US
55950,Lansing,MN,US
55951,Le Roy,MN,US
55952,Lewiston,MN,US
55953,Lyle,MN,US
55954,Mabel,MN,US
55955,Mantorville,MN,US
55956,Mazeppa,MN,US
55957,Millville,MN,US
55959,Minnesota City,MN,US
55960,Oronoco,MN,US
55961,Ostrander,MN,US
55962,Peterson,MN,US
55963,Pine Island,MN,US
55964,Plainview,MN,US
55965,Preston,MN,US
55967,Racine,MN,US
55968,Reads Landing,MN,US
55969,Rollingstone,MN,US
55970,Rose Creek,MN,US
55971,Rushford,MN,US
55972,Saint Charles,MN,US
55973,Sargeant,MN,US
55974,Spring Grove,MN,US
55975,Spring Valley,MN,US
55976,Stewartville,MN,US
55977,Taopi,MN,US
55979,Utica,MN,US
55981,Wabasha,MN,US
55982,Waltham,MN,US
55983,Wanamingo,MN,US
55985,West Concord,MN,US
55987,Winona,MN,US
55988,Stockton,MN,US
55990,Wykoff,MN,US
55991,Zumbro Falls,MN,US
55992,Zumbrota,MN,US
56001,Mankato,MN,US
56002,Mankato,MN,US
56003,Mankato,MN,US
56006,Mankato,MN,US
56007,Albert Lea,MN,US
56009,Alden,MN,US
56010,Amboy,MN,US
56011,Belle Plaine,MN,US
56013,Blue Earth,MN,US
56014,Bricelyn,MN,US
56016,Clarks Grove,MN,US
56017,Cleveland,MN,US
56019,Comfrey,MN,US
56020,Conger,MN,US
56021,Courtland,MN,US
56022,Darfur,MN,US
56023,Delavan,MN,US
56024,Eagle Lake,MN,US
56025,Easton,MN,US
56026,Ellendale,MN,US
56027,Elmore,MN,US
56028,Elysian,MN,US
56029,Emmons,MN,US
56030,Essig,MN,US
56031,Fairmont,MN,US
56032,Freeborn,MN,US
56033,Frost,MN,US
56034,Garden City,MN,US
56035,Geneva,MN,US
56036,Glenville,MN,US
56037,Good Thunder,MN,US
56039,Granada,MN,US
56041,Hanska,MN,US
56042,Hartland,MN,US
56043,Hayward,MN,US
56044,Henderson,MN,US
56045,Hollandale,MN,US
56046,Hope,MN,US
56047,Huntley,MN,US
56048,Janesville,MN,US
56050,Kasota,MN,US
56051,Kiester,MN,US
56052,Kilkenny,MN,US
56054,Lafayette,MN,US
56055,Lake Crystal,MN,US
56056,La Salle,MN,US
56057,Le Center,MN,US
56058,Le Sueur,MN,US
56060,Lewisville,MN,US
56062,Madelia,MN,US
56063,Madison Lake,MN,US
56065,Mapleton,MN,US
56068,Minnesota Lake,MN,US
56069,Montgomery,MN,US
56071,New Prague,MN,US
56072,New Richland,MN,US
56073,New Ulm,MN,US
56074,Nicollet,MN,US
56075,Northrop,MN,US
56078,Pemberton,MN,US
56080,Saint Clair,MN,US
56081,Saint James,MN,US
56082,Saint Peter,MN,US
56083,Sanborn,MN,US
56084,Searles,MN,US
56085,Sleepy Eye,MN,US
56087,Springfield,MN,US
56088,Truman,MN,US
56089,Twin Lakes,MN,US
56090,Vernon Center,MN,US
56091,Waldorf,MN,US
56093,Waseca,MN,US
56096,Waterville,MN,US
56097,Wells,MN,US
56098,Winnebago,MN,US
56101,Windom,MN,US
56110,Adrian,MN,US
56111,Alpha,MN,US
56113,Arco,MN,US
56114,Avoca,MN,US
56115,Balaton,MN,US
56116,Beaver Creek,MN,US
56117,Bigelow,MN,US
56118,Bingham Lake,MN,US
56119,Brewster,MN,US
56120,Butterfield,MN,US
56121,Ceylon,MN,US
56122,Chandler,MN,US
56123,Currie,MN,US
56125,Dovray,MN,US
56127,Dunnell,MN,US
56128,Edgerton,MN,US
56129,Ellsworth,MN,US
56131,Fulda,MN,US
56132,Garvin,MN,US
56134,Hardwick,MN,US
56136,Hendricks,MN,US
56137,Heron Lake,MN,US
56138,Hills,MN,US
56139,Holland,MN,US
56140,Ihlen,MN,US
56141,Iona,MN,US
56142,Ivanhoe,MN,US
56143,Jackson,MN,US
56144,Jasper,MN,US
56145,Jeffers,MN,US
56146,Kanaranzi,MN,US
56147,Kenneth,MN,US
56149,Lake Benton,MN,US
56150,Lakefield,MN,US
56151,Lake Wilson,MN,US
56152,Lamberton,MN,US
56153,Leota,MN,US
56155,Lismore,MN,US
56156,Luverne,MN,US
56157,Lynd,MN,US
56158,Magnolia,MN,US
56159,Mountain Lake,MN,US
56160,Odin,MN,US
56161,Okabena,MN,US
56162,Ormsby,MN,US
56164,Pipestone,MN,US
56165,Reading,MN,US
56166,Revere,MN,US
56167,Round Lake,MN,US
56168,Rushmore,MN,US
56169,Russell,MN,US
56170,Ruthton,MN,US
56171,Sherburn,MN,US
56172,Slayton,MN,US
56173,Steen,MN,US
56174,Storden,MN,US
56175,Tracy,MN,US
56176,Trimont,MN,US
56177,Trosky,MN,US
56178,Tyler,MN,US
56180,Walnut Grove,MN,US
56181,Welcome,MN,US
56183,Westbrook,MN,US
56185,Wilmont,MN,US
56186,Woodstock,MN,US
56187,Worthington,MN,US
56201,Willmar,MN,US
56207,Alberta,MN,US
56208,Appleton,MN,US
